491,0.01723591 ,0.24587060 ,0.38642610 
492,0.01407924 ,0.25460230 ,0.36505660 
493,0.01134516 ,0.26407600 ,0.34548120 
494,0.00901966 ,0.27424900 ,0.32740950 
495,0.00709773 ,0.28506800 ,0.31059390 
496,0.00557115 ,0.29648370 ,0.29481020 
497,0.00439457 ,0.30850100 ,0.27981940 
498,0.00351630 ,0.32113930 ,0.26541000 
499,0.00288764 ,0.33441750 ,0.25140840 
500,0.00246159 ,0.34835360 ,0.23767530 
501,0.00220635 ,0.36296010 ,0.22412110 
502,0.00214956 ,0.37822750 ,0.21074840 
503,0.00233709 ,0.39413590 ,0.19758390 
504,0.00281893 ,0.41065820 ,0.18465740 
505,0.00364918 ,0.42775950 ,0.17200180 
506,0.00489136 ,0.44539930 ,0.15969180 
507,0.00662936 ,0.46353960 ,0.14794150 
508,0.00894290 ,0.48213760 ,0.13694280 
509,0.01190224 ,0.50114300 ,0.12682790 
510,0.01556989 ,0.52049720 ,0.11767960 
511,0.01997668 ,0.54013870 ,0.10949700 
512,0.02504698 ,0.56002080 ,0.10209430 
513,0.03067530 ,0.58009720 ,0.09527993 
514,0.03674999 ,0.60031720 ,0.08890075 
515,0.04315171 ,0.62062560 ,0.08283548 
516,0.04978584 ,0.64093980 ,0.07700982 
517,0.05668554 ,0.66107720 ,0.07144001 
518,0.06391651 ,0.68081340 ,0.06615436 
519,0.07154352 ,0.69990440 ,0.06117199 
520,0.07962917 ,0.71808900 ,0.05650407 
521,0.08821473 ,0.73515930 ,0.05215121 
522,0.09726978 ,0.75118210 ,0.04809566 
523,0.10675040 ,0.76631430 ,0.04431720 
524,0.11661920 ,0.78073520 ,0.04079734 
525,0.12684680 ,0.79464480 ,0.03751912 
526,0.13740600 ,0.80820740 ,0.03446846 
527,0.14824710 ,0.82138170 ,0.03163764 
528,0.15930760 ,0.83407010 ,0.02901901 
529,0.17051810 ,0.84617110 ,0.02660364 
530,0.18180260 ,0.85757990 ,0.02438164 
531,0.19310900 ,0.86824080 ,0.02234097 
532,0.20450850 ,0.87830610 ,0.02046415 
533,0.21611660 ,0.88799070 ,0.01873456 
534,0.22806500 ,0.89752110 ,0.01713788 
535,0.24050150 ,0.90713470 ,0.01566174 
536,0.25354410 ,0.91699470 ,0.01429644 
537,0.26713000 ,0.92692950 ,0.01303702 
538,0.28113510 ,0.93667310 ,0.01187897 
539,0.29541640 ,0.94594820 ,0.01081725 
540,0.30981170 ,0.95446750 ,0.00984647 
541,0.32416780 ,0.96198340 ,0.00896069 
542,0.33843190 ,0.96843900 ,0.00815281 
543,0.35257860 ,0.97382890 ,0.00741603 
544,0.36658390 ,0.97815190 ,0.00674412 
545,0.38042440 ,0.98141060 ,0.00613142 
546,0.39409880 ,0.98366690 ,0.00557278 
547,0.40769720 ,0.98520810 ,0.00506346 
548,0.42134840 ,0.98638130 ,0.00459917 
549,0.43520030 ,0.98753570 ,0.00417597 
550,0.44942060 ,0.98902280 ,0.00379029 
551,0.46416160 ,0.99108110 ,0.00343895 
552,0.47943950 ,0.99349130 ,0.00311934 
553,0.49521800 ,0.99591720 ,0.00282904 
554,0.51143950 ,0.99802050 ,0.00256572 
555,0.52802330 ,0.99946080 ,0.00232719 
556,0.54486960 ,0.99999300 ,0.00211128 
557,0.56188980 ,0.99975570 ,0.00191577 
558,0.57901370 ,0.99898390 ,0.00173859 
559,0.59618820 ,0.99791230 ,0.00157792 
560,0.61337840 ,0.99677370 ,0.00143213 
561,0.63058970 ,0.99573560 ,0.00129978 
562,0.64792230 ,0.99471150 ,0.00117967 
563,0.66548660 ,0.99355340 ,0.00107069 
564,0.68337820 ,0.99211560 ,0.00097186 
565,0.70167740 ,0.99025490 ,0.00088225 
566,0.72041100 ,0.98785960 ,0.00080102 
567,0.73944950 ,0.98493240 ,0.00072739 
568,0.75862850 ,0.98150360 ,0.00066063 
569,0.77778850 ,0.97760350 ,0.00060011 
570,0.79677500 ,0.97326110 ,0.00054524 
571,0.81545300 ,0.96847640 ,0.00049548 
572,0.83373890 ,0.96313690 ,0.00045036 
573,0.85154930 ,0.95710620 ,0.00040945 
574,0.86878620 ,0.95025400 ,0.00037233 
575,0.88533760 ,0.94245690 ,0.00033867 
576,0.90115880 ,0.93368970 ,0.00030814 
577,0.91652780 ,0.92428930 ,0.00028044 
578,0.93182450 ,0.91467070 ,0.00025530 
579,0.94745240 ,0.90523330 ,0.00023249 
580,0.96383880 ,0.89636130 ,0.00021178 
581,0.98125960 ,0.88830690 ,0.00019298 
582,0.99929530 ,0.88084620 ,0.00017590 
583,1.01734300 ,0.87364450 ,0.00016039 
584,1.03479000 ,0.86637550 ,0.00014631 
585,1.05101100 ,0.85872030 ,0.00013350 
586,1.06552200 ,0.85042950 ,0.00012187 
587,1.07842100 ,0.84150470 ,0.00011129 
588,1.08994400 ,0.83201090 ,0.00010166 
589,1.10032000 ,0.82201540 ,0.00009291 
590,1.10976700 ,0.81158680 ,0.00008494 
591,1.11843800 ,0.80078740 ,0.00007769 
592,1.12626600 ,0.78965150 ,0.00007109 
593,1.13313800 ,0.77820530 ,0.00006508 
594,1.13895200 ,0.76647330 ,0.00005960 
595,1.14362000 ,0.75447850 ,0.00005461 
596,1.14709500 ,0.74224730 ,0.00005005 
597,1.14946400 ,0.72982290 ,0.00004590 
598,1.15083800 ,0.71725250 ,0.00004211 
599,1.15132600 ,0.70458180 ,0.00003865 
600,1.15103300 ,0.69185530 ,0.00003550 
601,1.15000200 ,0.67910090 ,0.00003261 
602,1.14806100 ,0.66628460 ,0.00002998 
603,1.14499800 ,0.65335950 ,0.00002757 
604,1.14062200 ,0.64028070 ,0.00002536 
605,1.13475700 ,0.62700660 ,0.00002335 
606,1.12729800 ,0.61351480 ,0.00002150 
607,1.11834200 ,0.59984940 ,0.00001981 
608,1.10803300 ,0.58606820 ,0.00001827 
609,1.09651500 ,0.57222610 ,0.00001685 
610,1.08392800 ,0.55837460 ,0.00001555 
611,1.07038700 ,0.54455350 ,0.00001435 
612,1.05593400 ,0.53076730 ,0.00001326 
613,1.04059200 ,0.51701300 ,0.00001225 
614,1.02438500 ,0.50328890 ,0.00001133 
615,1.00734400 ,0.48959500 ,0.00001048 
616,0.98952680 ,0.47594420 ,0.00000000 
617,0.97112130 ,0.46239580 ,0.00000000 
618,0.95232570 ,0.44901540 ,0.00000000 
619,0.93332480 ,0.43586220 ,0.00000000 
620,0.91428770 ,0.42298970 ,0.00000000 
621,0.89527980 ,0.41041520 ,0.00000000 
622,0.87601570 ,0.39803560 ,0.00000000 
623,0.85616070 ,0.38573000 ,0.00000000 
624,0.83542350 ,0.37339070 ,0.00000000 
625,0.81355650 ,0.36092450 ,0.00000000 
626,0.79045650 ,0.34828600 ,0.00000000 
627,0.76643640 ,0.33557020 ,0.00000000 
628,0.74187770 ,0.32289630 ,0.00000000 
629,0.71712190 ,0.31037040 ,0.00000000 
630,0.69247170 ,0.29808650 ,0.00000000 
631,0.66816000 ,0.28611600 ,0.00000000 
632,0.64426970 ,0.27448220 ,0.00000000 
633,0.62084500 ,0.26319530 ,0.00000000 
634,0.59792430 ,0.25226280 ,0.00000000 
635,0.57554100 ,0.24169020 ,0.00000000 
636,0.55372960 ,0.23148090 ,0.00000000 
637,0.53254120 ,0.22163780 ,0.00000000 
638,0.51202180 ,0.21216220 ,0.00000000 
639,0.49220700 ,0.20305420 ,0.00000000 
640,0.47312240 ,0.19431240 ,0.00000000 
641,0.45474170 ,0.18592270 ,0.00000000 
642,0.43687190 ,0.17782740 ,0.00000000 
643,0.41931210 ,0.16996540 ,0.00000000 
644,0.40189800 ,0.16228410 ,0.00000000 
645,0.38449860 ,0.15473970 ,0.00000000 
646,0.36705920 ,0.14730810 ,0.00000000 
647,0.34971670 ,0.14001690 ,0.00000000 
648,0.33263050 ,0.13290130 ,0.00000000 
649,0.31593410 ,0.12599130 ,0.00000000 
650,0.29973740 ,0.11931200 ,0.00000000 
651,0.28411890 ,0.11288200 ,0.00000000 
652,0.26910530 ,0.10671130 ,0.00000000 
653,0.25470770 ,0.10080520 ,0.00000000 
654,0.24093190 ,0.09516653 ,0.00000000 
655,0.22777920 ,0.08979594 ,0.00000000 
656,0.21524310 ,0.08469044 ,0.00000000 
657,0.20330100 ,0.07984009 ,0.00000000 
658,0.19192760 ,0.07523372 ,0.00000000 
659,0.18109870 ,0.07086061 ,0.00000000 
660,0.17079140 ,0.06671045 ,0.00000000 
661,0.16098420 ,0.06277360 ,0.00000000 
662,0.15165770 ,0.05904179 ,0.00000000 
663,0.14279360 ,0.05550703 ,0.00000000 
664,0.13437370 ,0.05216139 ,0.00000000 
665,0.12638080 ,0.04899699 ,0.00000000 
666,0.11879790 ,0.04600578 ,0.00000000 
667,0.11160880 ,0.04317885 ,0.00000000 
668,0.10479750 ,0.04050755 ,0.00000000 
669,0.09834835 ,0.03798376 ,0.00000000 
670,0.09224597 ,0.03559982 ,0.00000000 
671,0.08647506 ,0.03334856 ,0.00000000 
672,0.08101986 ,0.03122332 ,0.00000000 
673,0.07586514 ,0.02921780 ,0.00000000 
674,0.07099633 ,0.02732601 ,0.00000000 
675,0.06639960 ,0.02554223 ,0.00000000 
676,0.06206225 ,0.02386121 ,0.00000000 
677,0.05797409 ,0.02227859 ,0.00000000 
678,0.05412533 ,0.02079020 ,0.00000000 
679,0.05050600 ,0.01939185 ,0.00000000 
680,0.04710606 ,0.01807939 ,0.00000000 
681,0.04391411 ,0.01684817 ,0.00000000 
682,0.04091411 ,0.01569188 ,0.00000000 
683,0.03809067 ,0.01460446 ,0.00000000 
684,0.03543034 ,0.01358062 ,0.00000000 
685,0.03292138 ,0.01261573 ,0.00000000 
686,0.03055672 ,0.01170696 ,0.00000000 
687,0.02834146 ,0.01085608 ,0.00000000 
688,0.02628033 ,0.01006476 ,0.00000000 
689,0.02437465 ,0.00933338 ,0.00000000 
690,0.02262306 ,0.00866128 ,0.00000000 
691,0.02101935 ,0.00804605 ,0.00000000 
692,0.01954647 ,0.00748113 ,0.00000000 
693,0.01818727 ,0.00695999 ,0.00000000 
694,0.01692727 ,0.00647707 ,0.00000000 
695,0.01575417 ,0.00602768 ,0.00000000 
696,0.01465854 ,0.00560817 ,0.00000000 
697,0.01363571 ,0.00521669 ,0.00000000 
698,0.01268205 ,0.00485179 ,0.00000000 
699,0.01179394 ,0.00451201 ,0.00000000 
700,0.01096778 ,0.00419594 ,0.00000000 
701,0.01019964 ,0.00390206 ,0.00000000 
702,0.00948432 ,0.00362837 ,0.00000000 
703,0.00881685 ,0.00337301 ,0.00000000 
704,0.00819292 ,0.00313432 ,0.00000000 
705,0.00760875 ,0.00291086 ,0.00000000 
706,0.00706139 ,0.00270153 ,0.00000000 
707,0.00654951 ,0.00250580 ,0.00000000 
708,0.00607197 ,0.00232323 ,0.00000000 
709,0.00562748 ,0.00215333 ,0.00000000 
710,0.00521461 ,0.00199556 ,0.00000000 
711,0.00483185 ,0.00184932 ,0.00000000 
712,0.00447758 ,0.00171398 ,0.00000000 
713,0.00415017 ,0.00158890 ,0.00000000 
714,0.00384799 ,0.00147345 ,0.00000000 
715,0.00356945 ,0.00136702 ,0.00000000 
716,0.00331286 ,0.00126895 ,0.00000000 
717,0.00307602 ,0.00117842 ,0.00000000 
718,0.00285689 ,0.00109464 ,0.00000000 
719,0.00265368 ,0.00101694 ,0.00000000 
720,0.00246482 ,0.00094473 ,0.00000000 
721,0.00228906 ,0.00087752 ,0.00000000 
722,0.00212569 ,0.00081504 ,0.00000000 
723,0.00197412 ,0.00075708 ,0.00000000 
724,0.00183372 ,0.00070338 ,0.00000000 
725,0.00170388 ,0.00065371 ,0.00000000 
726,0.00158390 ,0.00060780 ,0.00000000 
727,0.00147294 ,0.00056534 ,0.00000000 
728,0.00137015 ,0.00052600 ,0.00000000 
729,0.00127480 ,0.00048951 ,0.00000000 
730,0.00118624 ,0.00045560 ,0.00000000 
731,0.00110387 ,0.00042405 ,0.00000000 
732,0.00102719 ,0.00039469 ,0.00000000 
733,0.00095575 ,0.00036732 ,0.00000000 
734,0.00088913 ,0.00034179 ,0.00000000 
735,0.00082695 ,0.00031797 ,0.00000000 
736,0.00076894 ,0.00029574 ,0.00000000 
737,0.00071494 ,0.00027506 ,0.00000000 
738,0.00066486 ,0.00025586 ,0.00000000 
739,0.00061854 ,0.00023811 ,0.00000000 
740,0.00057583 ,0.00022174 ,0.00000000 
741,0.00053650 ,0.00020667 ,0.00000000 
742,0.00050018 ,0.00019275 ,0.00000000 
743,0.00046650 ,0.00017983 ,0.00000000 
744,0.00043514 ,0.00016780 ,0.00000000 
745,0.00040583 ,0.00015656 ,0.00000000 
746,0.00037837 ,0.00014602 ,0.00000000 
747,0.00035269 ,0.00013615 ,0.00000000 
748,0.00032872 ,0.00012695 ,0.00000000 
749,0.00030640 ,0.00011837 ,0.00000000 
750,0.00028566 ,0.00011039 ,0.00000000 
751,0.00026641 ,0.00010299 ,0.00000000 
752,0.00024855 ,0.00009612 ,0.00000000 
753,0.00023195 ,0.00008973 ,0.00000000 
754,0.00021653 ,0.00008380 ,0.00000000 
755,0.00020219 ,0.00007827 ,0.00000000 
756,0.00018883 ,0.00007313 ,0.00000000 
757,0.00017639 ,0.00006834 ,0.00000000 
758,0.00016479 ,0.00006387 ,0.00000000 
759,0.00015395 ,0.00005969 ,0.00000000 
760,0.00014383 ,0.00005579 ,0.00000000 
761,0.00013436 ,0.00005214 ,0.00000000 
762,0.00012551 ,0.00004872 ,0.00000000 
763,0.00011727 ,0.00004554 ,0.00000000 
764,0.00010960 ,0.00004257 ,0.00000000 
765,0.00010247 ,0.00003982 ,0.00000000 
766,0.00009585 ,0.00003726 ,0.00000000 
767,0.00008968 ,0.00003487 ,0.00000000 
768,0.00008393 ,0.00003265 ,0.00000000 
769,0.00007854 ,0.00003056 ,0.00000000 
770,0.00007348 ,0.00002860 ,0.00000000 
771,0.00006872 ,0.00002676 ,0.00000000 
772,0.00006425 ,0.00002503 ,0.00000000 
773,0.00006008 ,0.00002341 ,0.00000000 
774,0.00005620 ,0.00002191 ,0.00000000 
775,0.00005260 ,0.00002051 ,0.00000000 
776,0.00004926 ,0.00001922 ,0.00000000 
777,0.00004617 ,0.00001802 ,0.00000000 
778,0.00004328 ,0.00001690 ,0.00000000 
779,0.00004059 ,0.00001585 ,0.00000000 
780,0.00003806 ,0.00001487 ,0.00000000 
781,0.00003569 ,0.00001395 ,0.00000000 
782,0.00003346 ,0.00001309 ,0.00000000 
783,0.00003137 ,0.00001227 ,0.00000000 
784,0.00002941 ,0.00001151 ,0.00000000 
785,0.00002758 ,0.00001080 ,0.00000000 
786,0.00002587 ,0.00001013 ,0.00000000 
787,0.00002427 ,0.00000951 ,0.00000000 
788,0.00002277 ,0.00000893 ,0.00000000 
789,0.00002136 ,0.00000838 ,0.00000000 
790,0.00002004 ,0.00000786 ,0.00000000 
791,0.00001880 ,0.00000738 ,0.00000000 
792,0.00001764 ,0.00000693 ,0.00000000 
793,0.00001656 ,0.00000651 ,0.00000000 
794,0.00001554 ,0.00000611 ,0.00000000 
795,0.00001459 ,0.00000574 ,0.00000000 
796,0.00001370 ,0.00000539 ,0.00000000 
797,0.00001287 ,0.00000507 ,0.00000000 
798,0.00001209 ,0.00000476 ,0.00000000 
799,0.00001136 ,0.00000448 ,0.00000000 
800,0.00001068 ,0.00000421 ,0.00000000 
801,0.00001004 ,0.00000396 ,0.00000000 
802,0.00000945 ,0.00000373 ,0.00000000 
803,0.00000888 ,0.00000351 ,0.00000000 
804,0.00000836 ,0.00000330 ,0.00000000 
805,0.00000786 ,0.00000311 ,0.00000000 
806,0.00000739 ,0.00000292 ,0.00000000 
807,0.00000694 ,0.00000275 ,0.00000000 
808,0.00000653 ,0.00000258 ,0.00000000 
809,0.00000614 ,0.00000243 ,0.00000000 
810,0.00000577 ,0.00000229 ,0.00000000 
811,0.00000543 ,0.00000215 ,0.00000000 
812,0.00000510 ,0.00000203 ,0.00000000 
813,0.00000480 ,0.00000191 ,0.00000000 
814,0.00000452 ,0.00000180 ,0.00000000 
815,0.00000426 ,0.00000169 ,0.00000000 
816,0.00000401 ,0.00000160 ,0.00000000 
817,0.00000378 ,0.00000150 ,0.00000000 
818,0.00000356 ,0.00000142 ,0.00000000 
819,0.00000336 ,0.00000134 ,0.00000000 
820,0.00000317 ,0.00000126 ,0.00000000 
821,0.00000299 ,0.00000119 ,0.00000000 
822,0.00000281 ,0.00000112 ,0.00000000 
823,0.00000265 ,0.00000106 ,0.00000000 
824,0.00000250 ,0.00000100 ,0.00000000 
825,0.00000236 ,0.00000094 ,0.00000000 
826,0.00000222 ,0.00000089 ,0.00000000 
827,0.00000210 ,0.00000084 ,0.00000000 
828,0.00000198 ,0.00000079 ,0.00000000 
829,0.00000187 ,0.00000075 ,0.00000000 
830,0.00000176 ,0.00000071 ,0.00000000 
